user_id,age,gender,occupation,device_type,daily_phone_hours,social_media_hours,work_productivity_score,sleep_hours,stress_level,app_usage_count,caffeine_intake_cups,weekend_screen_time_hours
U20914,31,Male,Business Owner,iOS,6,7,3,7,9,41,0,6
U20915,22,Male,Business Owner,iOS,8,4,8,8,8,28,5,9
U20916,51,Male,Freelancer,Android,2,6,3,7,3,25,5,4
U20917,31,Female,Business Owner,Android,1,3,8,8,1,30,5,7
U20918,29,Male,Professional,Android,4,5,10,7,10,24,1,4
U20919,52,Male,Freelancer,iOS,2,6,10,8,3,36,5,5
U20920,24,Other,Freelancer,Android,10,2,8,6,8,24,5,13
U20921,26,Male,Student,Android,6,2,3,5,8,44,3,12
U20922,30,Other,Business Owner,iOS,10,6,7,6,10,15,5,8
U20923,22,Male,Student,iOS,7,6,3,8,1,12,3,6
U20924,26,Other,Freelancer,Android,11,6,7,5,2,6,3,4
U20925,30,Other,Student,Android,10,4,8,8,1,6,2,10
U20926,56,Male,Student,iOS,10,4,6,4,3,33,3,11
U20927,27,Female,Business Owner,Android,12,5,7,7,1,27,0,8
U20928,59,Female,Professional,Android,2,7,7,6,7,38,1,8
U20929,18,Male,Student,iOS,9,4,3,6,6,58,6,5
U20930,58,Female,Freelancer,Android,5,3,8,4,9,13,5,9
U20931,37,Female,Professional,iOS,1,3,9,7,4,21,6,11
U20932,57,Other,Professional,Android,2,8,10,6,5,60,1,14
U20933,23,Male,Professional,iOS,11,8,9,6,9,45,1,4
U20934,21,Female,Professional,iOS,7,2,10,6,1,58,1,9
U20935,42,Female,Student,iOS,6,7,7,6,2,10,3,3
U20936,18,Female,Freelancer,iOS,6,2,2,7,1,47,2,8
U20937,23,Male,Student,iOS,5,6,4,8,10,17,1,5
U20938,51,Other,Student,Android,3,3,4,9,4,29,4,4
U20939,33,Other,Freelancer,Android,10,7,1,8,5,31,6,11
U20940,44,Other,Business Owner,iOS,8,2,4,7,10,53,4,6
U20941,34,Female,Business Owner,Android,8,8,9,8,3,29,2,11
U20942,49,Male,Student,iOS,9,8,9,7,6,39,1,2
U20943,28,Female,Freelancer,Android,6,2,9,6,4,54,2,4
U20944,31,Other,Business Owner,Android,5,6,2,5,4,46,0,9
U20945,53,Male,Student,Android,8,3,9,8,6,15,1,9
U20946,47,Male,Professional,Android,9,5,8,7,9,21,2,8
U20947,40,Female,Professional,iOS,12,1,7,5,9,18,0,13
U20948,19,Male,Student,Android,2,6,9,7,4,42,4,7
U20949,52,Other,Business Owner,Android,3,5,8,6,4,13,5,8
U20950,28,Male,Business Owner,Android,10,7,2,7,10,19,0,5
U20951,48,Male,Business Owner,Android,8,2,5,6,7,17,4,9
U20952,43,Male,Student,iOS,6,1,10,5,4,25,1,5
U20953,51,Other,Freelancer,iOS,4,2,6,5,7,12,5,11
U20954,23,Female,Freelancer,Android,6,3,2,8,2,24,1,3
U20955,60,Other,Freelancer,iOS,8,2,9,6,8,25,2,7
U20956,47,Male,Business Owner,Android,10,2,9,6,3,25,6,13
U20957,29,Male,Freelancer,Android,4,2,3,7,6,40,6,4
U20958,29,Other,Student,iOS,3,5,9,6,1,9,1,7
U20959,40,Male,Freelancer,Android,8,3,8,6,5,39,4,8
U20960,48,Female,Business Owner,iOS,8,7,2,8,2,9,2,8
U20961,47,Male,Business Owner,iOS,1,7,3,8,3,56,4,12
U20962,38,Male,Business Owner,Android,4,4,9,7,3,47,1,10
U20963,34,Female,Freelancer,iOS,1,2,4,8,5,48,1,3
U20964,41,Male,Freelancer,iOS,6,7,7,8,9,19,0,7
U20965,53,Female,Student,iOS,11,5,5,4,8,59,5,14
U20966,58,Female,Freelancer,Android,8,3,4,8,2,10,5,10
U20967,35,Male,Business Owner,iOS,9,7,2,6,2,26,6,10
U20968,48,Other,Student,iOS,8,1,2,7,1,46,1,9
U20969,26,Other,Freelancer,Android,1,2,5,8,8,14,4,6
U20970,42,Female,Business Owner,Android,7,7,1,5,5,16,5,6
U20971,27,Other,Professional,Android,7,4,6,5,6,48,3,2
U20972,54,Male,Professional,Android,7,5,7,5,7,31,1,5
U20973,20,Other,Business Owner,iOS,3,4,1,9,4,39,3,3
U20974,38,Female,Freelancer,iOS,10,3,8,8,4,21,4,5
U20975,27,Female,Business Owner,Android,8,7,10,5,9,59,3,2
U20976,57,Other,Freelancer,Android,6,8,6,4,1,32,6,3
U20977,23,Other,Professional,iOS,3,8,8,9,10,23,3,3
U20978,50,Male,Student,iOS,11,2,2,7,10,10,2,12
U20979,60,Female,Professional,Android,6,5,5,6,8,16,2,3
U20980,47,Other,Student,iOS,9,4,6,7,2,39,4,9
U20981,42,Other,Business Owner,Android,3,3,3,6,6,54,3,10
U20982,60,Male,Business Owner,iOS,12,5,2,6,4,43,0,7
U20983,53,Other,Business Owner,iOS,8,1,1,7,1,9,3,8
U20984,33,Female,Student,iOS,9,2,10,7,6,15,1,11
U20985,24,Male,Freelancer,iOS,6,3,8,7,9,49,3,8
U20986,43,Female,Business Owner,iOS,2,5,10,4,8,27,6,10
U20987,21,Female,Professional,Android,2,2,10,6,3,25,0,7
U20988,53,Other,Professional,Android,2,5,9,9,6,32,2,12
U20989,29,Female,Freelancer,Android,9,3,9,6,3,27,2,5
U20990,46,Male,Student,iOS,8,6,5,5,6,27,1,8
U20991,25,Female,Student,Android,12,7,4,7,10,57,2,10
U20992,59,Other,Professional,Android,10,8,10,7,10,35,4,5
U20993,48,Male,Professional,iOS,8,2,6,5,1,56,6,6
U20994,29,Other,Professional,Android,11,4,9,8,1,53,4,4
U20995,22,Other,Freelancer,Android,8,5,5,4,10,18,2,8
U20996,47,Other,Freelancer,Android,10,8,5,6,8,26,2,13
U20997,31,Other,Freelancer,iOS,12,8,10,7,9,46,2,10
U20998,30,Male,Student,iOS,9,2,6,4,7,36,6,13
U20999,46,Male,Freelancer,iOS,8,2,9,9,7,41,2,13
U21000,31,Other,Professional,Android,1,6,2,4,3,13,3,10
U21001,54,Other,Business Owner,iOS,8,7,4,6,5,23,4,11
U21002,59,Male,Business Owner,Android,12,4,9,6,6,48,4,8
U21003,55,Female,Student,Android,11,6,5,8,8,18,4,13
U21004,29,Female,Student,Android,10,2,2,7,6,59,5,4
U21005,19,Female,Professional,iOS,8,3,2,8,1,37,4,8
U21006,38,Other,Student,iOS,2,8,7,7,9,21,3,7
U21007,29,Male,Freelancer,Android,4,1,6,7,2,48,4,2
U21008,29,Male,Student,Android,3,4,1,5,3,32,6,12
U21009,27,Female,Business Owner,iOS,12,8,2,4,7,18,0,12
U21010,54,Male,Business Owner,Android,10,4,1,8,9,46,3,12
U21011,54,Female,Business Owner,iOS,8,2,5,6,6,9,5,3
U21012,57,Male,Professional,Android,12,7,4,5,4,36,4,2
U21013,31,Other,Professional,Android,10,8,2,5,4,9,6,3
U21014,44,Female,Freelancer,iOS,10,5,5,4,3,27,3,5
U21015,28,Male,Freelancer,Android,10,1,7,7,3,52,0,8
U21016,24,Male,Student,iOS,9,5,7,5,6,58,3,2
U21017,45,Other,Professional,iOS,9,8,1,7,2,48,4,6
U21018,38,Female,Freelancer,iOS,7,1,6,7,9,31,5,8
U21019,60,Other,Professional,Android,10,6,3,9,6,5,0,4
U21020,55,Female,Professional,Android,11,6,4,6,8,28,3,12
U21021,22,Other,Business Owner,Android,7,3,6,8,7,28,0,9
U21022,58,Other,Freelancer,iOS,10,7,3,6,4,33,2,13
U21023,37,Other,Professional,Android,2,2,4,6,4,29,5,5
U21024,33,Other,Professional,Android,9,6,4,9,9,10,6,7
U21025,53,Other,Freelancer,Android,6,5,4,4,6,47,1,8
U21026,53,Female,Student,iOS,7,3,10,7,1,37,2,14
U21027,27,Male,Freelancer,iOS,7,4,6,8,5,24,1,4
U21028,33,Male,Student,iOS,2,7,10,8,3,8,5,14
U21029,28,Other,Professional,Android,9,3,9,5,6,30,6,12
U21030,38,Male,Student,iOS,2,6,6,8,4,42,6,3
U21031,59,Male,Business Owner,iOS,8,5,6,9,5,19,6,7
U21032,41,Male,Business Owner,iOS,4,2,9,8,4,45,5,12
U21033,33,Male,Freelancer,Android,4,6,5,6,3,47,1,12
U21034,54,Female,Student,Android,9,6,1,7,9,28,5,6
U21035,52,Male,Freelancer,Android,2,7,2,7,6,44,2,12
U21036,31,Female,Freelancer,iOS,11,7,10,4,5,38,1,4
U21037,38,Male,Professional,iOS,10,2,4,6,10,60,0,4
U21038,53,Female,Freelancer,iOS,7,7,10,8,8,59,1,13
U21039,37,Other,Professional,Android,11,2,3,8,8,6,3,11
U21040,35,Other,Professional,iOS,4,2,5,9,5,28,3,3
U21041,44,Male,Business Owner,Android,5,3,6,5,5,45,6,10
U21042,25,Female,Business Owner,Android,6,1,1,8,6,32,0,5
U21043,49,Other,Freelancer,Android,9,8,10,9,5,40,1,5
U21044,59,Other,Business Owner,iOS,2,8,9,6,8,32,5,6
U21045,47,Male,Student,iOS,11,7,2,8,9,15,1,3
U21046,49,Male,Business Owner,iOS,2,5,3,4,6,7,2,10
U21047,32,Female,Professional,Android,4,4,1,8,6,43,4,11
U21048,28,Female,Business Owner,Android,8,3,5,6,10,35,3,11
U21049,43,Male,Business Owner,Android,8,6,9,4,8,60,1,4
U21050,36,Female,Freelancer,Android,5,1,6,5,4,45,1,5
U21051,33,Female,Professional,iOS,10,1,2,5,10,13,2,9
U21052,19,Male,Professional,iOS,5,5,6,5,1,48,5,13
U21053,54,Other,Freelancer,iOS,1,6,3,9,2,36,3,3
U21054,39,Female,Freelancer,Android,6,8,5,9,3,21,5,8
U21055,34,Other,Business Owner,iOS,1,1,10,9,9,17,0,7
U21056,34,Female,Freelancer,Android,6,8,3,4,4,32,1,12
U21057,54,Female,Professional,iOS,8,0,4,7,3,8,1,8
U21058,49,Female,Professional,iOS,9,7,7,8,10,10,0,5
U21059,57,Other,Professional,iOS,3,5,2,5,5,10,6,7
U21060,25,Male,Student,Android,4,3,7,6,4,40,3,14
U21061,29,Female,Freelancer,Android,3,4,7,8,5,7,3,7
U21062,46,Female,Freelancer,Android,4,3,1,5,1,31,3,9
U21063,56,Female,Student,iOS,3,7,6,7,7,33,2,4
U21064,55,Female,Student,iOS,10,3,2,8,3,17,4,7
U21065,46,Other,Business Owner,iOS,8,4,1,8,5,31,6,9
U21066,18,Male,Professional,iOS,9,6,7,4,4,47,2,13
U21067,29,Female,Professional,iOS,10,2,3,9,4,6,4,4
U21068,54,Female,Freelancer,iOS,3,5,2,8,7,40,0,7
U21069,29,Female,Student,Android,10,8,6,7,9,51,4,2
U21070,46,Male,Professional,iOS,10,3,10,4,1,58,2,10
U21071,22,Female,Business Owner,Android,10,3,6,6,4,43,5,14
U21072,28,Female,Professional,Android,2,6,7,5,4,56,0,8
U21073,21,Male,Business Owner,iOS,4,6,9,7,3,31,3,3
U21074,39,Male,Student,Android,6,4,7,6,6,46,3,4
U21075,33,Female,Business Owner,Android,6,6,5,4,6,32,6,13
U21076,60,Female,Professional,iOS,8,3,8,8,8,57,0,10
U21077,56,Other,Professional,iOS,12,6,9,8,10,51,2,9
U21078,47,Female,Business Owner,iOS,2,7,5,6,10,26,3,12
U21079,51,Other,Freelancer,iOS,7,5,10,9,5,9,3,4
U21080,49,Other,Freelancer,iOS,3,1,5,4,5,50,2,7
U21081,25,Male,Business Owner,iOS,12,7,8,6,2,35,5,12
U21082,31,Female,Student,Android,12,3,8,6,2,31,5,10
U21083,49,Other,Business Owner,iOS,7,4,7,8,7,7,0,2
U21084,38,Female,Freelancer,iOS,5,1,2,6,9,37,1,10
U21085,26,Male,Business Owner,iOS,8,7,2,8,9,25,1,12
U21086,55,Female,Freelancer,iOS,10,5,5,4,8,11,0,11
U21087,53,Male,Student,iOS,8,1,10,7,9,56,0,14
U21088,51,Male,Student,iOS,10,8,10,7,10,32,6,14
U21089,33,Other,Professional,Android,6,7,2,4,7,55,6,5
U21090,26,Male,Business Owner,iOS,6,7,5,7,5,27,2,2
U21091,27,Other,Business Owner,Android,10,7,5,6,2,14,0,13
U21092,19,Male,Professional,iOS,3,2,1,8,7,12,0,8
U21093,24,Female,Professional,iOS,7,8,7,4,10,13,2,3
U21094,26,Female,Student,Android,8,2,1,6,9,41,0,14
U21095,41,Female,Business Owner,Android,3,4,10,8,9,16,2,8
U21096,43,Other,Professional,Android,5,4,1,5,9,8,3,5
U21097,21,Other,Professional,Android,8,7,4,9,1,30,3,14
U21098,53,Male,Business Owner,iOS,7,2,3,7,1,39,0,2
U21099,30,Female,Student,Android,7,8,5,6,4,36,4,6
U21100,29,Other,Business Owner,iOS,6,3,8,4,6,12,1,7
U21101,20,Female,Business Owner,iOS,10,2,2,8,9,6,4,3
U21102,20,Male,Student,iOS,11,1,5,5,4,30,3,11
U21103,34,Other,Professional,iOS,6,3,5,9,10,51,3,4
U21104,53,Other,Business Owner,Android,5,5,5,7,8,5,1,6
U21105,49,Female,Freelancer,iOS,5,4,1,6,4,21,2,8
U21106,56,Female,Freelancer,iOS,4,3,10,5,6,60,6,6
U21107,47,Male,Freelancer,iOS,3,3,4,8,10,23,6,7
U21108,51,Other,Freelancer,Android,10,4,10,8,10,17,2,2
U21109,50,Other,Professional,iOS,11,4,8,6,7,58,5,7
U21110,50,Other,Freelancer,Android,2,7,5,8,3,31,2,8
U21111,54,Other,Professional,Android,8,1,5,6,8,22,1,2
U21112,46,Female,Professional,iOS,10,5,5,9,1,16,2,7
U21113,40,Female,Business Owner,Android,8,2,4,8,5,12,3,4
U21114,31,Female,Student,Android,8,8,7,4,5,52,4,14
U21115,41,Female,Freelancer,iOS,5,7,6,6,5,11,5,4
U21116,60,Female,Professional,iOS,2,5,8,4,5,53,0,14
U21117,50,Male,Student,Android,8,4,9,5,7,54,6,10
U21118,40,Other,Student,Android,2,8,5,6,9,40,6,12
U21119,29,Other,Business Owner,Android,1,7,7,6,1,11,3,3
U21120,33,Male,Freelancer,iOS,11,6,3,8,1,45,6,8
U21121,58,Other,Business Owner,iOS,6,4,8,6,5,49,6,10
U21122,52,Female,Business Owner,Android,3,8,7,4,5,42,4,5
U21123,43,Other,Professional,iOS,9,5,3,7,7,58,3,12
U21124,21,Female,Professional,Android,3,3,2,8,7,50,5,11
U21125,20,Male,Student,Android,10,8,8,6,2,42,0,5
U21126,30,Female,Business Owner,iOS,6,2,9,6,2,47,2,7
U21127,19,Female,Freelancer,iOS,5,6,5,5,1,21,6,4
U21128,35,Male,Freelancer,Android,5,6,7,5,4,52,5,4
U21129,37,Female,Freelancer,iOS,10,2,6,8,3,40,1,6
U21130,33,Other,Professional,Android,11,4,10,8,2,36,2,12
U21131,42,Male,Student,iOS,2,1,5,8,9,25,1,3
U21132,59,Male,Freelancer,Android,2,6,10,5,9,18,4,10
U21133,23,Other,Student,iOS,6,7,5,8,6,56,1,9
U21134,54,Female,Professional,Android,11,3,4,4,1,14,4,13
U21135,54,Male,Professional,Android,7,6,8,7,6,59,6,12
U21136,38,Male,Student,iOS,7,5,3,8,10,44,2,5
U21137,25,Male,Business Owner,Android,5,5,6,5,3,53,4,13
U21138,47,Female,Professional,Android,8,7,3,8,2,15,3,11
U21139,22,Male,Business Owner,iOS,8,2,2,8,5,38,1,10
U21140,40,Other,Student,Android,6,6,1,7,6,41,3,11
U21141,28,Female,Business Owner,Android,8,4,4,6,4,49,4,8
U21142,31,Female,Student,Android,11,2,8,5,5,16,1,10
U21143,54,Male,Freelancer,iOS,3,6,3,5,5,42,3,7
U21144,23,Female,Professional,Android,10,3,2,8,9,26,0,12
U21145,19,Other,Student,iOS,12,8,1,6,10,32,4,11
U21146,27,Female,Student,Android,12,2,7,7,8,33,6,3
U21147,59,Other,Business Owner,Android,4,8,2,8,5,46,0,3
U21148,54,Female,Business Owner,Android,2,6,4,6,3,40,0,5
U21149,28,Male,Business Owner,Android,7,4,4,7,6,6,6,13
U21150,55,Female,Freelancer,Android,8,4,2,5,7,33,0,8
U21151,40,Other,Professional,Android,12,6,3,6,4,42,5,3
U21152,60,Female,Freelancer,iOS,10,8,9,6,5,26,0,12
U21153,19,Other,Business Owner,Android,10,7,5,7,3,12,5,12
U21154,23,Male,Freelancer,iOS,5,2,5,6,9,21,2,10
U21155,37,Female,Business Owner,iOS,3,5,7,4,8,7,5,6
U21156,30,Male,Freelancer,iOS,4,8,7,8,10,32,4,4
U21157,48,Female,Student,Android,6,1,4,6,4,49,0,7
U21158,35,Male,Freelancer,iOS,2,6,3,8,9,32,3,5
U21159,59,Other,Business Owner,Android,10,2,4,7,9,60,4,3
U21160,50,Other,Freelancer,Android,10,2,6,8,5,13,0,4
U21161,30,Other,Student,iOS,11,8,7,4,5,22,3,6
U21162,21,Male,Business Owner,Android,6,3,5,7,3,32,0,12
U21163,57,Male,Business Owner,Android,7,7,5,6,5,7,2,8
U21164,30,Female,Professional,Android,7,1,1,8,5,47,2,8
U21165,18,Female,Student,iOS,2,8,3,6,3,13,3,9
U21166,54,Other,Business Owner,Android,5,5,7,4,2,38,5,11
U21167,44,Male,Freelancer,Android,4,6,5,5,9,44,4,8
U21168,48,Other,Freelancer,Android,7,2,10,6,3,41,2,7
U21169,23,Male,Professional,iOS,9,7,3,7,1,49,0,7
U21170,31,Other,Freelancer,iOS,5,4,5,5,1,19,4,6
U21171,55,Male,Professional,iOS,6,2,4,9,5,8,2,2
U21172,49,Other,Business Owner,Android,2,1,9,7,4,46,4,9
U21173,23,Male,Student,iOS,8,1,10,7,9,28,2,14
U21174,56,Male,Student,Android,7,8,4,6,4,49,4,9
U21175,25,Other,Professional,iOS,6,5,6,4,4,6,2,9
U21176,27,Female,Business Owner,Android,10,7,2,5,1,29,3,4
U21177,43,Other,Freelancer,iOS,9,6,6,6,2,35,3,12
U21178,21,Other,Business Owner,Android,12,3,8,5,4,55,0,11
U21179,58,Male,Student,iOS,2,4,4,9,7,11,3,2
U21180,27,Other,Business Owner,iOS,6,1,3,7,3,22,4,5
U21181,27,Other,Freelancer,Android,2,4,3,4,3,22,4,5
U21182,25,Other,Freelancer,Android,10,7,8,6,9,34,4,14
U21183,31,Male,Freelancer,Android,4,4,5,8,10,16,1,4
U21184,28,Male,Business Owner,Android,5,4,8,9,2,40,6,11
U21185,25,Male,Student,Android,6,3,9,7,8,20,6,6
U21186,47,Other,Professional,iOS,9,7,8,5,3,40,6,6
U21187,44,Male,Student,Android,5,2,6,6,7,59,0,5
U21188,47,Female,Student,Android,2,1,7,5,2,53,3,11
U21189,60,Male,Freelancer,Android,2,4,10,5,3,32,4,12
U21190,26,Other,Professional,Android,10,4,8,6,8,41,0,11
U21191,21,Male,Professional,Android,5,7,1,9,1,19,2,6
U21192,25,Male,Student,iOS,6,3,3,6,3,48,4,8
U21193,56,Other,Business Owner,Android,6,5,1,5,8,21,5,9
U21194,23,Other,Freelancer,iOS,11,7,4,5,8,18,4,7
U21195,25,Other,Student,Android,11,7,4,7,10,7,6,7
U21196,25,Female,Student,Android,3,6,1,5,7,31,6,5
U21197,42,Male,Business Owner,Android,5,1,7,8,9,52,4,10
U21198,43,Male,Business Owner,Android,5,6,9,6,6,41,5,14
U21199,24,Other,Freelancer,iOS,1,6,10,6,6,50,0,4
U21200,26,Female,Student,iOS,11,2,4,6,10,36,3,12
U21201,29,Other,Freelancer,Android,7,2,9,9,3,38,0,4
U21202,20,Female,Business Owner,Android,5,1,9,4,10,42,1,2
U21203,25,Female,Business Owner,Android,2,7,5,5,2,18,3,10
U21204,57,Other,Freelancer,iOS,6,7,5,4,5,51,5,10
U21205,20,Male,Student,iOS,4,7,8,6,10,9,6,4
U21206,46,Male,Student,Android,11,2,2,5,4,25,2,4
U21207,26,Male,Student,iOS,11,2,2,9,10,37,1,14
U21208,39,Other,Business Owner,iOS,5,7,8,4,5,22,4,9
U21209,60,Male,Freelancer,Android,6,1,6,8,1,58,4,4
U21210,51,Female,Professional,Android,8,2,10,7,9,33,0,6
U21211,46,Other,Professional,Android,4,4,10,5,9,45,3,13
U21212,33,Male,Business Owner,Android,8,2,1,8,9,12,2,13
U21213,30,Other,Business Owner,iOS,5,5,10,5,3,7,2,14
U21214,57,Other,Freelancer,iOS,4,7,4,7,6,20,1,12
U21215,31,Male,Business Owner,Android,1,1,5,4,9,53,2,3
U21216,20,Male,Student,Android,11,2,6,8,4,49,5,7
U21217,36,Female,Freelancer,Android,12,0,1,9,10,48,3,12
U21218,54,Male,Business Owner,Android,8,6,7,7,3,26,1,9
U21219,30,Male,Student,iOS,2,4,4,6,3,29,4,10
U21220,45,Male,Business Owner,iOS,8,6,2,6,6,8,0,4
U21221,42,Other,Business Owner,iOS,10,7,7,8,10,18,5,8
U21222,39,Male,Business Owner,Android,7,6,1,4,4,55,0,4
U21223,31,Male,Student,iOS,3,8,2,7,3,42,1,6
U21224,52,Female,Student,Android,2,4,8,8,2,32,3,10
U21225,18,Other,Freelancer,Android,5,7,2,8,3,22,1,12
U21226,60,Other,Professional,iOS,11,8,2,8,2,44,2,9
U21227,29,Male,Freelancer,Android,10,3,7,9,6,49,3,4
U21228,47,Female,Professional,iOS,6,2,10,5,4,36,4,8
U21229,59,Female,Business Owner,iOS,12,4,1,8,5,37,3,14
U21230,60,Other,Business Owner,iOS,2,1,1,5,9,12,4,5
U21231,37,Other,Freelancer,Android,8,4,9,5,2,6,4,3
U21232,51,Other,Freelancer,iOS,5,2,4,5,1,10,1,12
U21233,24,Other,Professional,Android,10,6,4,9,8,41,1,13
U21234,27,Male,Freelancer,Android,2,2,8,6,9,27,6,7
U21235,36,Female,Student,iOS,8,2,8,7,2,11,5,4
U21236,29,Other,Student,iOS,9,1,9,8,5,53,1,10
U21237,24,Other,Business Owner,Android,11,6,6,7,6,29,6,3
U21238,23,Other,Freelancer,iOS,9,5,5,9,7,24,3,10
U21239,36,Other,Freelancer,iOS,1,6,6,4,5,53,4,10
U21240,19,Female,Professional,Android,11,6,2,8,6,59,0,9
U21241,53,Male,Student,Android,5,3,5,5,10,20,6,7
U21242,43,Male,Professional,Android,4,4,8,7,1,52,1,4
U21243,58,Female,Professional,iOS,10,6,2,7,1,5,5,4
U21244,51,Male,Student,iOS,8,1,7,8,2,59,2,5
U21245,26,Male,Student,iOS,12,8,4,8,6,49,6,14
U21246,39,Male,Freelancer,Android,2,1,8,5,10,45,1,12
U21247,18,Male,Student,iOS,5,7,6,6,1,27,5,12
U21248,54,Female,Student,Android,8,2,6,4,5,39,3,12
U21249,60,Male,Freelancer,Android,10,3,8,7,5,49,5,9
U21250,38,Other,Student,Android,7,4,1,9,1,13,3,5
U21251,26,Male,Business Owner,Android,5,3,1,5,4,26,4,3
U21252,27,Other,Freelancer,iOS,11,2,10,6,7,32,5,7
U21253,56,Female,Professional,Android,2,1,6,7,10,16,6,14
U21254,36,Female,Professional,iOS,7,7,6,8,4,58,4,10
U21255,42,Other,Professional,Android,10,1,7,6,4,39,2,11
U21256,26,Male,Freelancer,iOS,6,7,5,7,5,33,3,10
U21257,19,Male,Business Owner,iOS,5,1,5,4,8,32,2,11
U21258,55,Male,Student,iOS,11,4,1,6,6,34,4,2
U21259,30,Female,Freelancer,Android,10,7,3,5,8,21,3,12
U21260,41,Other,Professional,Android,3,5,2,5,9,34,2,6
U21261,40,Male,Business Owner,Android,2,4,3,6,9,36,0,8
U21262,42,Female,Professional,iOS,2,3,5,5,4,25,5,6
U21263,22,Male,Freelancer,Android,5,6,7,9,1,25,2,10
U21264,59,Female,Business Owner,iOS,3,4,8,5,8,8,3,10
U21265,18,Male,Freelancer,iOS,4,6,1,7,9,20,6,11
U21266,31,Female,Freelancer,Android,4,5,9,4,3,47,6,10
U21267,60,Other,Professional,iOS,3,4,3,9,10,6,1,12
U21268,54,Female,Freelancer,Android,10,8,9,7,6,26,5,13
U21269,56,Male,Business Owner,iOS,6,4,1,6,5,43,6,4
U21270,40,Female,Student,Android,8,3,7,9,7,35,2,11
U21271,26,Female,Professional,iOS,7,6,3,9,5,10,0,14
U21272,55,Male,Business Owner,iOS,5,3,10,7,6,10,5,12
U21273,49,Other,Professional,iOS,6,2,5,7,5,52,5,13
U21274,19,Other,Freelancer,iOS,7,1,5,5,1,51,0,8
U21275,24,Other,Professional,iOS,6,4,10,9,5,15,0,13
U21276,32,Other,Business Owner,Android,4,8,3,7,3,46,0,13
U21277,47,Female,Business Owner,Android,10,6,4,7,9,26,2,8
U21278,25,Other,Professional,iOS,3,2,1,5,6,52,2,12
U21279,27,Male,Freelancer,iOS,11,2,6,5,4,59,5,5
U21280,35,Other,Professional,iOS,3,6,2,4,9,43,2,2
U21281,30,Male,Business Owner,Android,2,6,2,7,2,56,0,2
U21282,45,Other,Student,iOS,10,4,8,6,2,36,6,5
U21283,40,Female,Freelancer,iOS,12,6,6,5,2,59,4,4
U21284,53,Male,Student,Android,5,4,7,8,2,36,5,7
U21285,38,Female,Professional,Android,5,6,5,7,5,13,1,2
U21286,52,Male,Business Owner,Android,8,1,4,8,9,21,6,8
U21287,41,Male,Business Owner,iOS,6,7,5,6,1,53,2,13
U21288,42,Male,Professional,iOS,3,4,2,6,8,5,0,7
U21289,37,Other,Student,iOS,7,7,3,8,6,31,1,14
U21290,26,Other,Professional,iOS,11,4,10,5,7,44,3,11
U21291,31,Female,Student,Android,6,5,8,8,8,41,4,7
U21292,19,Female,Student,iOS,4,4,10,8,4,35,0,12
U21293,34,Male,Freelancer,iOS,6,1,10,6,3,53,3,10
U21294,22,Male,Freelancer,Android,3,5,7,8,5,16,2,4
U21295,27,Other,Freelancer,iOS,6,3,7,7,5,19,5,11
U21296,19,Other,Student,iOS,7,4,6,4,2,19,0,5
U21297,27,Other,Student,Android,3,6,5,7,5,42,5,10
U21298,48,Other,Freelancer,iOS,6,7,7,6,2,28,5,13
U21299,21,Female,Student,Android,2,4,8,4,2,23,1,9
U21300,45,Other,Student,iOS,8,6,2,8,8,36,4,7
U21301,25,Female,Freelancer,iOS,5,1,3,4,10,28,6,6
U21302,41,Other,Professional,Android,4,4,5,5,5,40,3,10
U21303,57,Female,Freelancer,iOS,10,1,6,7,9,42,3,4
U21304,28,Male,Student,iOS,11,3,9,5,10,26,5,5
U21305,48,Male,Professional,iOS,8,5,9,8,3,54,0,9
U21306,32,Female,Student,iOS,2,5,10,9,10,31,1,11
U21307,53,Male,Student,Android,4,8,7,9,9,13,3,6
U21308,49,Female,Business Owner,iOS,3,5,8,4,4,46,4,8
U21309,35,Other,Freelancer,iOS,9,5,5,4,9,8,3,4
U21310,21,Male,Business Owner,iOS,6,2,8,4,3,6,5,8
U21311,28,Male,Freelancer,Android,2,5,6,9,6,41,4,2
U21312,56,Female,Student,Android,12,7,5,8,8,20,6,8
U21313,57,Female,Business Owner,iOS,8,5,3,7,2,56,2,7
U21314,21,Other,Professional,Android,9,5,6,9,4,16,2,12
U21315,46,Other,Student,Android,9,3,7,9,2,25,1,5
U21316,23,Female,Professional,iOS,11,3,5,9,1,31,4,7
U21317,45,Male,Freelancer,iOS,2,2,3,6,3,54,2,8
U21318,45,Female,Student,iOS,4,5,7,5,10,60,4,6
U21319,55,Male,Freelancer,Android,8,6,10,6,9,34,6,9
U21320,19,Other,Freelancer,iOS,2,8,5,7,9,28,3,10
U21321,44,Female,Business Owner,Android,8,4,1,5,2,36,4,11
U21322,32,Other,Business Owner,iOS,9,1,5,5,6,55,0,11
U21323,26,Other,Professional,Android,4,2,3,8,2,7,4,8
U21324,26,Other,Business Owner,iOS,12,4,4,9,10,13,6,5
U21325,36,Male,Student,Android,9,6,7,5,2,17,3,7
U21326,51,Male,Student,Android,11,3,5,6,9,41,1,14
U21327,59,Male,Student,Android,12,4,6,7,6,54,5,11
U21328,24,Female,Student,Android,6,5,10,4,7,46,0,5
U21329,39,Other,Freelancer,Android,7,3,8,7,10,30,0,12
U21330,38,Other,Student,Android,10,8,10,4,2,10,6,13
